name,size,price,url
L'un des Sens Rose d'Anjou,750ml,14.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/lun-des-sens-rose-danjou/p/245467750?s=304&igrules=true
Offley White Port,750ml,19.99,https://www.totalwine.com/wine/dessert-fortified-wine/port/white-port/offley-white-port/p/97490750?s=304&igrules=true
4 Hearts Black Cherry Moscato,750ml,12.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/low-calorie/4-hearts-black-cherry-moscato/p/243659750?s=304&igrules=true
Domaine Chevillon Chezeaux Vielles Vignes Nuits St. Georges,750ml,74.99,https://www.totalwine.com/wine/red-wine/pinot-noir/domaine-chevillon-chezeaux-vielles-vignes-nuits-st-georges/p/151410750?s=304&igrules=true
Louis Bouillot Perle de Vigne Brut,375ml,14.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/brut/louis-bouillot-perle-de-vigne-brut/p/93457375?s=304&igrules=true
Rinaldi Brachetto d'Acqui,750ml,29.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-red-wine/brechetto/rinaldi-brachetto-dacqui/p/104526750?s=304&igrules=true
Intruso Calatayud Garnacha,750ml,13.99,https://www.totalwine.com/wine/red-wine/grenache/intruso-calatayud-garnacha/p/231166750?s=304&igrules=true
Spier Seaward Cabernet Sauvignon,750ml,19.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/spier-seaward-cabernet-sauvignon/p/213554750?s=304&igrules=true
Luc Pirlet Corbieres,750ml,11.99,https://www.totalwine.com/wine/red-wine/rhone-blend/luc-pirlet-corbieres/p/112201750?s=304&igrules=true
Porta Cabernet,750ml,8.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/porta-cabernet/p/108387750?s=304&igrules=true
Bellini Sangiovese,1.5L,18.99,https://www.totalwine.com/wine/red-wine/sangiovese/bellini-sangiovese/p/98797015?s=304&igrules=true
Domaine Guenault Touraine Sauvignon Blanc,750ml,15.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/domaine-guenault-touraine-sauvignon-blanc/p/94234750?s=304&igrules=true
Castello Paneretta Chianti Classico Riserva,750ml,34.99,https://www.totalwine.com/wine/deals/red-wine/sangiovese/castello-paneretta-chianti-classico-riserva/p/113630750?s=304&igrules=true
Chateau Landure Minervois,750ml,11.99,https://www.totalwine.com/wine/red-wine/rhone-blend/chateau-landure-minervois/p/96516750?s=304&igrules=true
Marchese di Borgosole Fiano Puglia IGT,750ml,14.99,https://www.totalwine.com/wine/white-wine/fiano/marchese-di-borgosole-fiano-puglia-igt/p/228119750?s=304&igrules=true
La Delizia Pinot Noir,1.5L,13.99,https://www.totalwine.com/wine/red-wine/pinot-noir/la-delizia-pinot-noir/p/109884015?s=304&igrules=true
Domaine Toussaint Vouvray,750ml,19.99,https://www.totalwine.com/wine/white-wine/chenin-blanc/domaine-toussaint-vouvray/p/98407750?s=304&igrules=true
Ben Ami Cabernet,750ml,16.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/ben-ami-cabernet/p/94862750?s=304&igrules=true
Valserrano Rioja Reserva,750ml,28.99,https://www.totalwine.com/wine/red-wine/tempranillo/valserrano-rioja-reserva/p/96280750?s=304&igrules=true
Mascota Vineyards La Mascota Giftpack,750ml Btls,24.99,https://www.totalwine.com/wine/gift-center/deals/gift-baskets-sets/gift-baskets/mascota-vineyards-la-mascota-giftpack/p/238691750?s=304&igrules=true
Dom St Germain Bourgogne Rouge,750ml,19.99,https://www.totalwine.com/wine/red-wine/pinot-noir/dom-st-germain-bourgogne-rouge/p/214157750?s=304&igrules=true
Quinta das Carvalhas 10yr Tawny Decanter,750ml Btl,50.99,https://www.totalwine.com/wine/gift-center/deals/dessert-fortified-wine/port/tawny-port/quinta-das-carvalhas-10yr-tawny-decanter/p/231063750?s=304&igrules=true
Mallee Point Chardonnay,750ml,9.99,https://www.totalwine.com/wine/white-wine/chardonnay/mallee-point-chardonnay/p/91827750?s=304&igrules=true
Hoshi Sake,750ml,12.99,https://www.totalwine.com/wine/sake-plum-wine/sake/hoshi-sake/p/106959750?s=304&igrules=true
Big Sipper Sweet Red,5L Box,14.99,https://www.totalwine.com/wine/red-wine/red-blend/big-sipper-sweet-red/p/194598051?s=304&igrules=true
Dr Heidemanns Bernkastel Badstube Riesling Auslese,750ml,42.99,https://www.totalwine.com/wine/white-wine/riesling/dr-heidemanns-bernkastel-badstube-riesling-auslese/p/114505750?s=304&igrules=true
HoM Sauvignon Blanc,750ml,13.99,https://www.totalwine.com/wine/deals/white-wine/sauvignon-blanc/hom-sauvignon-blanc/p/223393750?s=304&igrules=true
"H to H ""Homage to Heritage"" Chateauneuf du Pape",750ml,39.99,https://www.totalwine.com/wine/deals/red-wine/rhone-blend/h-to-h-homage-to-heritage-chateauneuf-du-pape/p/147860750?s=304&igrules=true
Trecciano Chianti Colli Senesi,750ml,14.99,https://www.totalwine.com/wine/red-wine/sangiovese/trecciano-chianti-colli-senesi/p/96858750?s=304&igrules=true
Butterfield Chardonnay,1.5L,21.99,https://www.totalwine.com/wine/white-wine/chardonnay/butterfield-chardonnay/p/94620015?s=304&igrules=true
Hermes Moschofilero Mantinia,750ml,14.99,https://www.totalwine.com/wine/white-wine/moschofilero-fileri/hermes-moschofilero-mantinia/p/2216750?s=304&igrules=true
No Curfew Cabernet,750ml,16.99,https://www.totalwine.com/wine/deals/new-arrivals/red-wine/cabernet-sauvignon/no-curfew-cabernet/p/164177750?s=304&igrules=true
Happy Camper Chardonnay,750ml,10.99,https://www.totalwine.com/wine/white-wine/chardonnay/happy-camper-chardonnay/p/15002750?s=304&igrules=true
Klean Sauvignon Blanc,750ml,13.99,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/low-calorie/klean-sauvignon-blanc/p/243241750?s=304&igrules=true
Vistamar Brisa Cabernet Sauvignon,750ml,6.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/vistamar-brisa-cabernet-sauvignon/p/112469750?s=304&igrules=true
Forte Incanto Susumaniello Salento IGP Rosso,750ml,15.99,https://www.totalwine.com/wine/red-wine/red-blend/forte-incanto-susumaniello-salento-igp-rosso/p/219370750?s=304&igrules=true
Terre di Talamo Morellino di Scansano,750ml,17.99,https://www.totalwine.com/wine/deals/red-wine/sangiovese/terre-di-talamo-morellino-di-scansano/p/119144750?s=304&igrules=true
Yogev Sauvignon Blanc & Chardonnay,750ml,21.99,https://www.totalwine.com/wine/white-wine/white-blend/yogev-sauvignon-blanc-chardonnay/p/35390750?s=304&igrules=true
Cooper Station Pinot Noir,750ml,13.99,https://www.totalwine.com/wine/red-wine/pinot-noir/cooper-station-pinot-noir/p/105802750?s=304&igrules=true
Dark Wood Pinot Noir,3L Box,15.09,https://www.totalwine.com/wine/red-wine/pinot-noir/dark-wood-pinot-noir/p/216313031?s=304&igrules=true
Reserve St Martin Cabernet,1.5L,14.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/reserve-st-martin-cabernet/p/8003015?s=304&igrules=true
Domaine Lenoir Macon Villages,750ml,27.99,https://www.totalwine.com/wine/white-wine/chardonnay/domaine-lenoir-macon-villages/p/99974750?s=304&igrules=true
Pietro Sangiovese,750ml,11.99,https://www.totalwine.com/wine/red-wine/sangiovese/pietro-sangiovese/p/19680750?s=304&igrules=true
Undivided Chardonnay,750ml,14.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/undivided-chardonnay/p/160001750?s=304&igrules=true
Louis Chavy Pinot Noir,750ml,12.99,https://www.totalwine.com/wine/red-wine/pinot-noir/louis-chavy-pinot-noir/p/14967750?s=304&igrules=true
Tissot Maire Cremant du Jura Rose,750ml,18.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/rose/tissot-maire-cremant-du-jura-rose/p/223203750?s=304&igrules=true
S Andrea Il Rosso Toscana,750ml,11.99,https://www.totalwine.com/wine/red-wine/sangiovese/s-andrea-il-rosso-toscana/p/107385750?s=304&igrules=true
Bernard Bremont Grand Cru Brut Champagne,750ml,51.99,https://www.totalwine.com/wine/champagne-sparkling-wine/champagne/brut/bernard-bremont-grand-cru-brut-champagne/p/46574750?s=304&igrules=true
Cren del Gufo Nebbiolo,750ml,14.99,https://www.totalwine.com/wine/red-wine/nebbiolo/cren-del-gufo-nebbiolo/p/111667750?s=304&igrules=true
Castillo Clavijo Rioja Gran Reserva,750ml,24.99,https://www.totalwine.com/wine/red-wine/tempranillo/castillo-clavijo-rioja-gran-reserva/p/95862750?s=304&igrules=true
Chateau Feret Lambert Bordeaux Superieur,750ml,21.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-feret-lambert-bordeaux-superieur/p/112318750?s=304&igrules=true
Melodramatic Darkness Red Blend,750ml,14.99,https://www.totalwine.com/wine/red-wine/red-blend/melodramatic-darkness-red-blend/p/174041750?s=304&igrules=true
Victoria Park Barossa Valley Shiraz,750ml,17.99,https://www.totalwine.com/wine/red-wine/syrah-shiraz/victoria-park-barossa-valley-shiraz/p/191920750?s=304&igrules=true
Chateau Lanessan Haut-Medoc,750ml,26.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-lanessan-haut-medoc/p/40318750?s=304&igrules=true
GWC Agiorgitiko Nemea,750ml,14.99,https://www.totalwine.com/wine/red-wine/agiorgitiko/gwc-agiorgitiko-nemea/p/111988750?s=304&igrules=true
Castellana Trebbiano,750ml,9.99,https://www.totalwine.com/wine/white-wine/trebbiano-ugni-blanc/castellana-trebbiano/p/19841750?s=304&igrules=true
Neethlingshof Chardonnay Unwooded,750ml,13.99,https://www.totalwine.com/wine/white-wine/chardonnay/neethlingshof-chardonnay-unwooded/p/130062750?s=304&igrules=true
Mascota Vineyards Unanime,1.5L,51.99,https://www.totalwine.com/wine/deals/new-arrivals/gift-center/red-wine/cabernet-sauvignon/mascota-vineyards-unanime/p/130007015?s=304&igrules=true
Sobon Estate Viognier,750ml,19.99,https://www.totalwine.com/wine/deals/white-wine/viognier/sobon-estate-viognier/p/91627750?s=304&igrules=true
Big Sipper Sweet Moscato,5L Box,15.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/big-sipper-sweet-moscato/p/234332051?s=304&igrules=true
Mauro Veglio Langhe Nebbiolo DOC Angelo,750ml,28.99,https://www.totalwine.com/wine/red-wine/nebbiolo/mauro-veglio-langhe-nebbiolo-doc-angelo/p/164398750?s=304&igrules=true
Rocca Felice Barolo,750ml,39.99,https://www.totalwine.com/wine/red-wine/nebbiolo/rocca-felice-barolo/p/94423750?s=304&igrules=true
Oak Ridge Petite Sirah Estate Grown,750ml,15.99,https://www.totalwine.com/wine/red-wine/petite-sirah/oak-ridge-petite-sirah-estate-grown/p/117947750?s=304&igrules=true
Dark Wood Merlot,3L Box,15.09,https://www.totalwine.com/wine/red-wine/merlot/dark-wood-merlot/p/216312031?s=304&igrules=true
Apertus Cheval Quancard Premieres Cotes Bordeaux,750ml,14.99,https://www.totalwine.com/wine/white-wine/bordeaux-blend/apertus-cheval-quancard-premieres-cotes-bordeaux/p/214260750?s=304&igrules=true
Mascota Vineyards La Mascota Chardonnay,750ml,15.99,https://www.totalwine.com/wine/white-wine/chardonnay/mascota-vineyards-la-mascota-chardonnay/p/130011750?s=304&igrules=true
Baldacci Chardonnay Sorelle Carneros,750ml,46.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/baldacci-chardonnay-sorelle-carneros/p/130376750?s=304&igrules=true
Big Sipper Pink Moscato,5L Box,15.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/big-sipper-pink-moscato/p/234335051?s=304&igrules=true
Poderi diCarlo Ribolla Gialla Orange,750ml,24.99,https://www.totalwine.com/wine/white-wine/ribolla-gialla/poderi-dicarlo-ribolla-gialla-orange/p/241522750?s=304&igrules=true
Mauro Sebaste Roero Arneis,750ml,19.99,https://www.totalwine.com/wine/white-wine/arneis/mauro-sebaste-roero-arneis/p/108722750?s=304&igrules=true
Chateau La Fleur Peyrabon Pauillac,750ml,44.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-la-fleur-peyrabon-pauillac/p/1003719750?s=304&igrules=true
Releaf Sustainable Chenin Blanc,750ml,10.99,https://www.totalwine.com/wine/deals/white-wine/chenin-blanc/releaf-sustainable-chenin-blanc/p/108591750?s=304&igrules=true
Cooper Station Cabernet Sauvignon Lodi,750ml,14.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/cooper-station-cabernet-sauvignon-lodi/p/105797750?s=304&igrules=true
Vistamar Sepia Cabernet Sauvignon Reserva,750ml,10.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/vistamar-sepia-cabernet-sauvignon-reserva/p/112463750?s=304&igrules=true
Rocca Felice Roero Arneis,750ml,17.99,https://www.totalwine.com/wine/white-wine/arneis/rocca-felice-roero-arneis/p/176627750?s=304&igrules=true
Il Duca Apple,750ml,12.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/il-duca-apple/p/231149750?s=304&igrules=true
Destino Fifth Empire Vinho Verde,750ml,17.99,https://www.totalwine.com/wine/white-wine/white-blend/destino-fifth-empire-vinho-verde/p/188858750?s=304&igrules=true
Cascina La Zerba di Volpedo,750ml,21.49,https://www.totalwine.com/wine/red-wine/barbera/cascina-la-zerba-di-volpedo/p/190215750?s=304&igrules=true
Cobble Creek Chardonnay,750ml,15.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/cobble-creek-chardonnay/p/216192750?s=304&igrules=true
Martin Ray Pinot Noir Synthesis,750ml,49.99,https://www.totalwine.com/wine/red-wine/pinot-noir/martin-ray-pinot-noir-synthesis/p/187749750?s=304&igrules=true
Gambino Vini Tifeo Etna  Bianco,750ml,27.99,https://www.totalwine.com/wine/white-wine/white-blend/gambino-vini-tifeo-etna-bianco/p/219274750?s=304&igrules=true
Chateau Tour de Bessan Margaux,750ml,34.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-tour-de-bessan-margaux/p/1002019750?s=304&igrules=true
HXM Inspiration Riesling,750ml,10.99,https://www.totalwine.com/wine/white-wine/riesling/hxm-inspiration-riesling/p/140273750?s=304&igrules=true
Cellar Classified Chardonnay Russian River Valley,750ml,15.99,https://www.totalwine.com/wine/new-arrivals/white-wine/chardonnay/cellar-classified-chardonnay-russian-river-valley/p/223992750?s=304&igrules=true
Burgo Viejo Rioja Crianza,750ml,21.99,https://www.totalwine.com/wine/red-wine/tempranillo/burgo-viejo-rioja-crianza/p/110146750?s=304&igrules=true
Oak Ridge Zinfandel AV Reserve Estate Grown Lodi,750ml,28.99,https://www.totalwine.com/wine/red-wine/zinfandel/oak-ridge-zinfandel-av-reserve-estate-grown-lodi/p/103502750?s=304&igrules=true
Gnarled Vine Cabernet Estate Grown Lodi,750ml,11.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/gnarled-vine-cabernet-estate-grown-lodi/p/228740750?s=304&igrules=true
Cardiff Merlot,1.5L,13.99,https://www.totalwine.com/wine/red-wine/merlot/cardiff-merlot/p/104940015?s=304&igrules=true
Bella Strada Bellini Mango,750ml,13.99,https://www.totalwine.com/wine/champagne-sparkling-wine/flavored-sparkling-wine/bella-strada-bellini-mango/p/244639750?s=304&igrules=true
ReLusso Bianco,750ml,12.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/relusso-bianco/p/224646750?s=304&igrules=true
Quinta Do Vale Meao Meandro,750ml,27.99,https://www.totalwine.com/wine/deals/red-wine/red-blend/quinta-do-vale-meao-meandro/p/119780750?s=304&igrules=true
Miglianico Mellianum Montepulciano Pietra Majella,750ml,17.99,https://www.totalwine.com/wine/red-wine/montepulciano/miglianico-mellianum-montepulciano-pietra-majella/p/95561750?s=304&igrules=true
Tesoro de Bullas Monastrell,750ml,14.99,https://www.totalwine.com/wine/deals/red-wine/mourvedre-monastrell/tesoro-de-bullas-monastrell/p/119751750?s=304&igrules=true
Dr Heidemanns Stand w/ UKR Riesling,750ml,14.99,https://www.totalwine.com/wine/deals/white-wine/riesling/dr-heidemanns-stand-w-ukr-riesling/p/347510750?s=304&igrules=true
Snake & Herring Tough Love Chardonnay,750ml,25.99,https://www.totalwine.com/wine/white-wine/chardonnay/snake-herring-tough-love-chardonnay/p/178747750?s=304&igrules=true
St Reine Blanc de Blancs Brut Sparkling,187ml,7.49,https://www.totalwine.com/wine/deals/champagne-sparkling-wine/sparkling-wine/brut/st-reine-blanc-de-blancs-brut-sparkling/p/116573187?s=304&igrules=true
Vistamar Sepia Carmenere Reserva,750ml,10.99,https://www.totalwine.com/wine/deals/red-wine/carmenere/vistamar-sepia-carmenere-reserva/p/112466750?s=304&igrules=true
First & Local Red Wine,750ml,13.99,https://www.totalwine.com/wine/red-wine/red-blend/first-local-red-wine/p/133473750?s=304&igrules=true
Martin Ray Synthesis,750ml,54.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/martin-ray-synthesis/p/109692750?s=304&igrules=true
Dr Heidemanns Bernkastel Badstube Riesling Spatlese,750ml,29.99,https://www.totalwine.com/wine/white-wine/riesling/dr-heidemanns-bernkastel-badstube-riesling-spatlese/p/96101750?s=304&igrules=true
Chateau Cote Montpezat Castillon Cuvee Compostelle,750ml,22.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-cote-montpezat-castillon-cuvee-compostelle/p/1005416750?s=304&igrules=true
Latitud 42 Rioja Gran Reserva,750ml,34.99,https://www.totalwine.com/wine/red-wine/tempranillo/latitud-42-rioja-gran-reserva/p/178678750?s=304&igrules=true
Spier Merlot,750ml,12.99,https://www.totalwine.com/wine/deals/red-wine/merlot/spier-merlot/p/99547750?s=304&igrules=true
The Land by Psagot Cabernet,750ml,39.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/the-land-by-psagot-cabernet/p/234682750?s=304&igrules=true
Valserrano Rioja Blanco,750ml,17.99,https://www.totalwine.com/wine/deals/white-wine/white-blend/valserrano-rioja-blanco/p/96278750?s=304&igrules=true
Truth & Valor Zinfandel Paso,750ml,24.99,https://www.totalwine.com/wine/red-wine/zinfandel/truth-valor-zinfandel-paso/p/178723750?s=304&igrules=true
Chateau Prieure Lichine Margaux,750ml,74.99,https://www.totalwine.com/wine/deals/red-wine/bordeaux-blend/chateau-prieure-lichine-margaux/p/1001916750?s=304&igrules=true
Mallee Point Pink Moscato,750ml,9.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/mallee-point-pink-moscato/p/134057750?s=304&igrules=true
TULI Chardonnay Sonoma,750ml,32.99,https://www.totalwine.com/wine/new-arrivals/white-wine/chardonnay/tuli-chardonnay-sonoma/p/178668750?s=304&igrules=true
Courtney Benham Rose Napa,750ml,17.99,https://www.totalwine.com/wine/rose-blush-wine/pinot-noir/courtney-benham-rose-napa/p/214782750?s=304&igrules=true
Gambino Vini Tifeo Etna Rosato,750ml,29.99,https://www.totalwine.com/wine/rose-blush-wine/rose-blend/gambino-vini-tifeo-etna-rosato/p/219276750?s=304&igrules=true
Los Boldos Carmenere Gran Reserva,750ml,17.99,https://www.totalwine.com/wine/red-wine/carmenere/los-boldos-carmenere-gran-reserva/p/178709750?s=304&igrules=true
Viansa Chardonnay Carneros,750ml,39.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/viansa-chardonnay-carneros/p/214720750?s=304&igrules=true
Marchesini Spumante,750ml,10.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/marchesini-spumante/p/91732750?s=304&igrules=true
Gumdale Cabernet,1.5L,16.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/gumdale-cabernet/p/95297015?s=304&igrules=true
Mallee Point Pink Moscato,750ml,9.99,https://www.totalwine.com/wine/white-wine/muscat-moscato/mallee-point-pink-moscato/p/134057750?s=304&igrules=true
TULI Chardonnay Sonoma,750ml,32.99,https://www.totalwine.com/wine/new-arrivals/white-wine/chardonnay/tuli-chardonnay-sonoma/p/178668750?s=304&igrules=true
Courtney Benham Rose Napa,750ml,17.99,https://www.totalwine.com/wine/rose-blush-wine/pinot-noir/courtney-benham-rose-napa/p/214782750?s=304&igrules=true
Los Boldos Carmenere Gran Reserva,750ml,17.99,https://www.totalwine.com/wine/red-wine/carmenere/los-boldos-carmenere-gran-reserva/p/178709750?s=304&igrules=true
Viansa Chardonnay Carneros,750ml,39.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/viansa-chardonnay-carneros/p/214720750?s=304&igrules=true
Rapariga da Quinta White,750ml,17.99,https://www.totalwine.com/wine/white-wine/white-blend/rapariga-da-quinta-white/p/178733750?s=304&igrules=true
Bella Strada Aperitivo Spritz,750ml,11.99,https://www.totalwine.com/wine/champagne-sparkling-wine/flavored-sparkling-wine/bella-strada-aperitivo-spritz/p/231156750?s=304&igrules=true
Compostelle Rose,750ml,8.99,https://www.totalwine.com/wine/deals/rose-blush-wine/rose-blend/compostelle-rose/p/228835750?s=304&igrules=true
Vistamar Brisa Chardonnay,750ml,6.99,https://www.totalwine.com/wine/deals/white-wine/chardonnay/vistamar-brisa-chardonnay/p/112471750?s=304&igrules=true
Third Wheel Sweet Red Blend,750ml,10.99,https://www.totalwine.com/wine/red-wine/red-blend/third-wheel-sweet-red-blend/p/185638750?s=304&igrules=true
Anne de K Riesling,750ml,17.99,https://www.totalwine.com/wine/white-wine/riesling/anne-de-k-riesling/p/132089750?s=304&igrules=true
Donnachiara Greco di Tufo Aletheia,750ml,27.99,https://www.totalwine.com/wine/white-wine/greco-di-tufo/donnachiara-greco-di-tufo-aletheia/p/236365750?s=304&igrules=true
Montresor Valpolicella,750ml,15.99,https://www.totalwine.com/wine/red-wine/corvina/montresor-valpolicella/p/92760750?s=304&igrules=true
Be Free Dealcoholised White Sparkling,750ml,9.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/be-free-dealcoholised-white-sparkling/p/242865750?s=304&igrules=true
Bougrier Les Martinieres,750ml,12.99,https://www.totalwine.com/wine/white-wine/melon-de-bourgogne/bougrier-les-martinieres/p/38890750?s=304&igrules=true
Seven Peaks Cabernet Sauvignon California,750ml,14.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/seven-peaks-cabernet-sauvignon-california/p/164081750?s=304&igrules=true
Antica Corte Garganega Pinot Grigio,1.5L,19.99,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/antica-corte-garganega-pinot-grigio/p/14353015?s=304&igrules=true
Domaine Chevillon Chezeaux Bourgogne Hautes Cotes de Nuits,750ml,47.99,https://www.totalwine.com/wine/red-wine/pinot-noir/domaine-chevillon-chezeaux-bourgogne-hautes-cotes-de-nuits/p/163803750?s=304&igrules=true
Macchia Barbera Delicious Lodi,750ml,29.99,https://www.totalwine.com/wine/red-wine/barbera/macchia-barbera-delicious-lodi/p/107796750?s=304&igrules=true
Mura Mura River Sake,750ml,17.99,https://www.totalwine.com/wine/sake-plum-wine/sake/mura-mura-river-sake/p/98317750?s=304&igrules=true
Porta Cabernet Sauvignon Reserva,1.5L,19.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/porta-cabernet-sauvignon-reserva/p/108391015?s=304&igrules=true
Vistamar Sepia Sauvignon Blanc Reserva,750ml,10.99,https://www.totalwine.com/wine/deals/white-wine/sauvignon-blanc/vistamar-sepia-sauvignon-blanc-reserva/p/112465750?s=304&igrules=true
Porta Merlot Reserva,750ml,9.99,https://www.totalwine.com/wine/red-wine/merlot/porta-merlot-reserva/p/108392750?s=304&igrules=true
Pour Haus Sauvignon Blanc,3L Box,17.49,https://www.totalwine.com/wine/white-wine/sauvignon-blanc/pour-haus-sauvignon-blanc/p/234232031?s=304&igrules=true
Pallas Old Vine Garnacha Special Selection,750ml,22.99,https://www.totalwine.com/wine/deals/red-wine/grenache/pallas-old-vine-garnacha-special-selection/p/152478750?s=304&igrules=true
Arraigo Benegas Estate Cabernet Franc,750ml,18.99,https://www.totalwine.com/wine/red-wine/cabernet-franc/arraigo-benegas-estate-cabernet-franc/p/213387750?s=304&igrules=true
Dr Heidemanns Blitz Riesling,750ml,11.99,https://www.totalwine.com/wine/white-wine/riesling/dr-heidemanns-blitz-riesling/p/100463750?s=304&igrules=true
Tsarine Brut Rose NV Champagne,750ml,67.99,https://www.totalwine.com/wine/deals/champagne-sparkling-wine/champagne/rose/tsarine-brut-rose-nv-champagne/p/126100750?s=304&igrules=true
Harvester Cabernet Sauvignon Paso Robles Estrella District,750ml,27.99,https://www.totalwine.com/wine/red-wine/cabernet-sauvignon/harvester-cabernet-sauvignon-paso-robles-estrella-district/p/214776750?s=304&igrules=true
Artero La Mancha Tempranillo Tinto,750ml,11.99,https://www.totalwine.com/wine/red-wine/tempranillo/artero-la-mancha-tempranillo-tinto/p/96286750?s=304&igrules=true
Martinez Fine Tawny,750ml,16.99,https://www.totalwine.com/wine/dessert-fortified-wine/port/martinez-fine-tawny/p/230308750?s=304&igrules=true
Verada Pinot Noir Tri-County Reserve,750ml,19.99,https://www.totalwine.com/wine/red-wine/pinot-noir/verada-pinot-noir-tri-county-reserve/p/237654750?s=304&igrules=true
De Margerie Grand Cru Brut Champagne,1.5L,99.99,https://www.totalwine.com/wine/new-arrivals/champagne-sparkling-wine/champagne/brut/de-margerie-grand-cru-brut-champagne/p/4032015?s=304&igrules=true
Chateau Lanessan Haut-Medoc,750ml,24.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-lanessan-haut-medoc/p/40319750?s=304&igrules=true
Duque De Viseu Dao Tinto,750ml,15.99,https://www.totalwine.com/wine/red-wine/red-blend/duque-de-viseu-dao-tinto/p/10780750?s=304&igrules=true
Chateau de Nages Joseph Torres Nimes Rouge,750ml,25.99,https://www.totalwine.com/wine/red-wine/rhone-blend/chateau-de-nages-joseph-torres-nimes-rouge/p/98404750?s=304&igrules=true
Sobon Estate Zinfandel Cougar Hill,750ml,22.99,https://www.totalwine.com/wine/deals/red-wine/zinfandel/sobon-estate-zinfandel-cougar-hill/p/93160750?s=304&igrules=true
Spier 21 Gables Pinotage,750ml,37.99,https://www.totalwine.com/wine/red-wine/pinotage/spier-21-gables-pinotage/p/126031750?s=304&igrules=true
Grand Sud Pinot Grigio,1L,10.99,https://www.totalwine.com/wine/white-wine/pinot-grigio-pinot-gris/grand-sud-pinot-grigio/p/245219010?s=304&igrules=true
Sailor's Superstition Red Blend Rum Barrel,750ml,17.99,https://www.totalwine.com/wine/red-wine/red-blend/sailors-superstition-red-blend-rum-barrel/p/216217750?s=304&igrules=true
Yogev Cabernet & Merlot,750ml,21.99,https://www.totalwine.com/wine/red-wine/red-blend/yogev-cabernet-merlot/p/35389750?s=304&igrules=true
Sheridan Vineyard Cabernet Sauvignon Yakima,750ml,37.99,https://www.totalwine.com/wine/deals/red-wine/cabernet-sauvignon/sheridan-vineyard-cabernet-sauvignon-yakima/p/124583750?s=304&igrules=true
Chateau Labegorce Margaux,750ml,49.99,https://www.totalwine.com/wine/red-wine/bordeaux-blend/chateau-labegorce-margaux/p/116019750?s=304&igrules=true
Conde de Caralt Brut Rose Cava,750ml,12.99,https://www.totalwine.com/wine/champagne-sparkling-wine/cava/rose/conde-de-caralt-brut-rose-cava/p/107724750?s=304&igrules=true
Sonoma Loeb Chardonnay Sonoma County,750ml,29.99,https://www.totalwine.com/wine/white-wine/chardonnay/sonoma-loeb-chardonnay-sonoma-county/p/8119750?s=304&igrules=true
Hermes Nemea,750ml,14.99,https://www.totalwine.com/wine/red-wine/agiorgitiko/hermes-nemea/p/2215750?s=304&igrules=true
Ulrich Langguth Riesling Sekt Dry,750ml,17.99,https://www.totalwine.com/wine/champagne-sparkling-wine/sparkling-wine/ulrich-langguth-riesling-sekt-dry/p/129946750?s=304&igrules=true
